time,total_band_width
2024-06-23 08:00:00,7309
2024-06-23 08:05:00,7756
2024-06-23 08:10:00,7744
2024-06-23 08:15:00,7124
2024-06-23 08:20:00,8493
2024-06-23 08:25:00,7486
2024-06-23 08:30:00,8023
2024-06-23 08:35:00,6753
2024-06-23 08:40:00,7308
2024-06-23 08:45:00,7347
2024-06-23 08:50:00,7871
2024-06-23 08:55:00,7645
2024-06-23 09:00:00,7848
2024-06-23 09:05:00,7346
2024-06-23 09:10:00,6917
2024-06-23 09:15:00,6965
2024-06-23 09:20:00,6517
2024-06-23 09:25:00,7295
2024-06-23 09:30:00,7344
2024-06-23 09:35:00,6972
2024-06-23 09:40:00,6949
2024-06-23 09:45:00,6901
2024-06-23 09:50:00,6556
2024-06-23 09:55:00,6739
2024-06-23 10:00:00,6877
2024-06-23 10:05:00,7175
2024-06-23 10:10:00,7767
2024-06-23 10:15:00,7135
2024-06-23 10:20:00,7258
2024-06-23 10:25:00,7312
2024-06-23 10:30:00,6610
2024-06-23 10:35:00,5256
2024-06-23 10:40:00,7108
2024-06-23 10:45:00,5726
2024-06-23 10:50:00,6760
2024-06-23 10:55:00,6532
2024-06-23 11:00:00,7021
2024-06-23 11:05:00,5354
2024-06-23 11:10:00,6306
2024-06-23 11:15:00,6439
2024-06-23 11:20:00,6039
2024-06-23 11:25:00,5923
2024-06-23 11:30:00,6574
2024-06-23 11:35:00,5950
2024-06-23 11:40:00,5699
2024-06-23 11:45:00,6847
2024-06-23 11:50:00,6874
2024-06-23 11:55:00,6204
2024-06-23 12:00:00,5692
2024-06-23 12:05:00,5981
2024-06-23 12:10:00,6202
2024-06-23 12:15:00,5795
2024-06-23 12:20:00,6414
2024-06-23 12:25:00,5284
2024-06-23 12:30:00,6282
2024-06-23 12:35:00,5703
2024-06-23 12:40:00,6605
2024-06-23 12:45:00,5346
2024-06-23 12:50:00,5550
2024-06-23 12:55:00,5297
2024-06-23 13:00:00,5032
2024-06-23 13:05:00,5757
2024-06-23 13:10:00,4311
2024-06-23 13:15:00,4795
2024-06-23 13:20:00,5734
2024-06-23 13:25:00,5636
2024-06-23 13:30:00,5145
2024-06-23 13:35:00,5426
2024-06-23 13:40:00,5113
2024-06-23 13:45:00,5628
2024-06-23 13:50:00,5492
2024-06-23 13:55:00,4002
2024-06-23 14:00:00,4952
2024-06-23 14:05:00,4787
2024-06-23 14:10:00,5335
2024-06-23 14:15:00,4699
2024-06-23 14:20:00,4400
2024-06-23 14:25:00,5258
2024-06-23 14:30:00,5082
2024-06-23 14:35:00,3780
2024-06-23 14:40:00,6009
2024-06-23 14:45:00,4585
2024-06-23 14:50:00,4820
2024-06-23 14:55:00,4475
2024-06-23 15:00:00,4746
2024-06-23 15:05:00,4453
2024-06-23 15:10:00,5688
2024-06-23 15:15:00,4929
2024-06-23 15:20:00,4827
2024-06-23 15:25:00,4946
2024-06-23 15:30:00,5039
2024-06-23 15:35:00,4790
2024-06-23 15:40:00,4193
2024-06-23 15:45:00,4168
2024-06-23 15:50:00,4255
2024-06-23 15:55:00,4671
2024-06-23 16:00:00,4078
2024-06-23 16:05:00,3964
2024-06-23 16:10:00,4814
2024-06-23 16:15:00,4445
2024-06-23 16:20:00,3765
2024-06-23 16:25:00,4009
2024-06-23 16:30:00,3490
2024-06-23 16:35:00,4156
2024-06-23 16:40:00,3686
2024-06-23 16:45:00,4449
2024-06-23 16:50:00,3084
2024-06-23 16:55:00,4884
2024-06-23 17:00:00,5361
2024-06-23 17:05:00,4483
2024-06-23 17:10:00,3458
2024-06-23 17:15:00,3639
2024-06-23 17:20:00,4209
2024-06-23 17:25:00,3199
2024-06-23 17:30:00,4041
2024-06-23 17:35:00,4603
2024-06-23 17:40:00,4506
2024-06-23 17:45:00,3873
2024-06-23 17:50:00,3749
2024-06-23 17:55:00,3772
2024-06-23 18:00:00,4454
2024-06-23 18:05:00,3882
2024-06-23 18:10:00,3549
2024-06-23 18:15:00,5078
2024-06-23 18:20:00,4758
2024-06-23 18:25:00,3856
2024-06-23 18:30:00,4378
2024-06-23 18:35:00,3421
2024-06-23 18:40:00,3910
2024-06-23 18:45:00,4956
2024-06-23 18:50:00,3275
2024-06-23 18:55:00,4282
2024-06-23 19:00:00,3767
2024-06-23 19:05:00,3934
2024-06-23 19:10:00,3901
2024-06-23 19:15:00,3875
2024-06-23 19:20:00,4392
2024-06-23 19:25:00,3279
2024-06-23 19:30:00,4526
2024-06-23 19:35:00,4181
2024-06-23 19:40:00,4253
2024-06-23 19:45:00,4622
2024-06-23 19:50:00,3664
2024-06-23 19:55:00,4304
2024-06-23 20:00:00,4433
2024-06-23 20:05:00,4761
2024-06-23 20:10:00,4631
2024-06-23 20:15:00,4075
2024-06-23 20:20:00,4411
2024-06-23 20:25:00,4611
2024-06-23 20:30:00,4921
2024-06-23 20:35:00,4663
2024-06-23 20:40:00,3804
2024-06-23 20:45:00,5172
2024-06-23 20:50:00,3804
2024-06-23 20:55:00,4413
2024-06-23 21:00:00,4839
2024-06-23 21:05:00,4215
2024-06-23 21:10:00,5027
2024-06-23 21:15:00,5078
2024-06-23 21:20:00,4248
2024-06-23 21:25:00,4725
2024-06-23 21:30:00,4932
2024-06-23 21:35:00,5610
2024-06-23 21:40:00,5108
2024-06-23 21:45:00,5068
2024-06-23 21:50:00,5130
2024-06-23 21:55:00,5094
2024-06-23 22:00:00,4631
2024-06-23 22:05:00,5540
2024-06-23 22:10:00,5375
2024-06-23 22:15:00,5046
2024-06-23 22:20:00,6074
2024-06-23 22:25:00,4519
2024-06-23 22:30:00,5580
2024-06-23 22:35:00,4596
2024-06-23 22:40:00,4768
2024-06-23 22:45:00,5948
2024-06-23 22:50:00,6045
2024-06-23 22:55:00,6423
2024-06-23 23:00:00,5529
2024-06-23 23:05:00,5788
2024-06-23 23:10:00,5837
2024-06-23 23:15:00,5755
2024-06-23 23:20:00,6130
2024-06-23 23:25:00,5661
2024-06-23 23:30:00,5175
2024-06-23 23:35:00,6899
2024-06-23 23:40:00,6521
2024-06-23 23:45:00,6602
2024-06-23 23:50:00,6495
2024-06-23 23:55:00,6068
2024-06-24 00:00:00,6838
2024-06-24 00:05:00,6849
2024-06-24 00:10:00,6755
2024-06-24 00:15:00,6838
2024-06-24 00:20:00,7394
2024-06-24 00:25:00,6661
2024-06-24 00:30:00,7476
2024-06-24 00:35:00,6827
2024-06-24 00:40:00,7163
2024-06-24 00:45:00,6741
2024-06-24 00:50:00,6373
2024-06-24 00:55:00,7167
2024-06-24 01:00:00,6963
2024-06-24 01:05:00,7427
2024-06-24 01:10:00,7406
2024-06-24 01:15:00,6299
2024-06-24 01:20:00,8070
2024-06-24 01:25:00,7034
2024-06-24 01:30:00,7237
2024-06-24 01:35:00,6688
2024-06-24 01:40:00,8051
2024-06-24 01:45:00,7639
2024-06-24 01:50:00,7519
2024-06-24 01:55:00,8422
2024-06-24 02:00:00,6919
2024-06-24 02:05:00,7488
2024-06-24 02:10:00,7874
2024-06-24 02:15:00,6712
2024-06-24 02:20:00,8097
2024-06-24 02:25:00,8658
2024-06-24 02:30:00,8018
2024-06-24 02:35:00,8065
2024-06-24 02:40:00,7059
2024-06-24 02:45:00,7827
2024-06-24 02:50:00,7897
2024-06-24 02:55:00,7455
2024-06-24 03:00:00,8469
2024-06-24 03:05:00,7511
2024-06-24 03:10:00,7298
2024-06-24 03:15:00,7830
2024-06-24 03:20:00,8234
2024-06-24 03:25:00,8667
2024-06-24 03:30:00,8784
2024-06-24 03:35:00,7326
2024-06-24 03:40:00,7752
2024-06-24 03:45:00,7988
2024-06-24 03:50:00,7932
2024-06-24 03:55:00,7889
2024-06-24 04:00:00,7869
2024-06-24 04:05:00,8429
2024-06-24 04:10:00,8808
2024-06-24 04:15:00,8967
2024-06-24 04:20:00,8226
2024-06-24 04:25:00,8304
2024-06-24 04:30:00,8843
2024-06-24 04:35:00,8594
2024-06-24 04:40:00,8693
2024-06-24 04:45:00,8445
2024-06-24 04:50:00,9238
2024-06-24 04:55:00,9241
2024-06-24 05:00:00,8745
2024-06-24 05:05:00,7512
2024-06-24 05:10:00,9038
2024-06-24 05:15:00,8093
2024-06-24 05:20:00,8272
2024-06-24 05:25:00,8297
2024-06-24 05:30:00,8761
2024-06-24 05:35:00,8778
2024-06-24 05:40:00,7997
2024-06-24 05:45:00,8759
2024-06-24 05:50:00,8904
2024-06-24 05:55:00,8648
2024-06-24 06:00:00,8512
2024-06-24 06:05:00,8799
2024-06-24 06:10:00,8245
2024-06-24 06:15:00,8047
2024-06-24 06:20:00,8603
2024-06-24 06:25:00,8058
2024-06-24 06:30:00,8898
2024-06-24 06:35:00,8477
2024-06-24 06:40:00,8621
2024-06-24 06:45:00,8551
2024-06-24 06:50:00,8275
2024-06-24 06:55:00,8746
2024-06-24 07:00:00,7572
2024-06-24 07:05:00,8947
2024-06-24 07:10:00,8356
2024-06-24 07:15:00,7707
2024-06-24 07:20:00,7930
2024-06-24 07:25:00,8115
2024-06-24 07:30:00,8711
2024-06-24 07:35:00,8823
2024-06-24 07:40:00,8554
2024-06-24 07:45:00,8697
2024-06-24 07:50:00,8512
2024-06-24 07:55:00,8419
2024-06-24 08:00:00,8772
2024-06-24 08:05:00,8394
2024-06-24 08:10:00,8775
2024-06-24 08:15:00,7692
2024-06-24 08:20:00,8453
2024-06-24 08:25:00,8634
2024-06-24 08:30:00,8614
2024-06-24 08:35:00,8087
2024-06-24 08:40:00,8677
2024-06-24 08:45:00,9129
2024-06-24 08:50:00,7794
2024-06-24 08:55:00,8258
2024-06-24 09:00:00,8066
2024-06-24 09:05:00,8131
2024-06-24 09:10:00,8889
2024-06-24 09:15:00,7505
2024-06-24 09:20:00,8018
2024-06-24 09:25:00,7967
2024-06-24 09:30:00,8351
2024-06-24 09:35:00,7935
2024-06-24 09:40:00,8195
2024-06-24 09:45:00,7574
2024-06-24 09:50:00,7416
2024-06-24 09:55:00,7040
2024-06-24 10:00:00,8042
2024-06-24 10:05:00,7676
2024-06-24 10:10:00,7799
2024-06-24 10:15:00,7764
2024-06-24 10:20:00,7322
2024-06-24 10:25:00,7134
2024-06-24 10:30:00,7006
2024-06-24 10:35:00,8611
2024-06-24 10:40:00,7869
2024-06-24 10:45:00,7184
2024-06-24 10:50:00,6418
2024-06-24 10:55:00,7079
2024-06-24 11:00:00,6739
2024-06-24 11:05:00,6358
2024-06-24 11:10:00,7330
2024-06-24 11:15:00,7086
2024-06-24 11:20:00,6622
2024-06-24 11:25:00,5734
2024-06-24 11:30:00,6868
2024-06-24 11:35:00,7200
2024-06-24 11:40:00,7749
2024-06-24 11:45:00,6799
2024-06-24 11:50:00,6625
2024-06-24 11:55:00,6834
2024-06-24 12:00:00,6460
2024-06-24 12:05:00,5958
2024-06-24 12:10:00,6423
2024-06-24 12:15:00,6233
2024-06-24 12:20:00,5928
2024-06-24 12:25:00,6565
2024-06-24 12:30:00,6423
2024-06-24 12:35:00,5643
2024-06-24 12:40:00,6674
2024-06-24 12:45:00,6803
2024-06-24 12:50:00,6059
2024-06-24 12:55:00,5871
2024-06-24 13:00:00,6829
2024-06-24 13:05:00,6424
2024-06-24 13:10:00,5990
2024-06-24 13:15:00,5759
2024-06-24 13:20:00,6031
2024-06-24 13:25:00,5970
2024-06-24 13:30:00,5855
2024-06-24 13:35:00,5261
2024-06-24 13:40:00,6099
2024-06-24 13:45:00,5515
2024-06-24 13:50:00,5560
2024-06-24 13:55:00,5498
2024-06-24 14:00:00,5285
2024-06-24 14:05:00,6260
2024-06-24 14:10:00,5352
2024-06-24 14:15:00,5158
2024-06-24 14:20:00,5126
2024-06-24 14:25:00,5501
2024-06-24 14:30:00,4965
2024-06-24 14:35:00,6188
2024-06-24 14:40:00,5277
2024-06-24 14:45:00,4835
2024-06-24 14:50:00,4628
2024-06-24 14:55:00,6052
2024-06-24 15:00:00,4778
2024-06-24 15:05:00,5537
2024-06-24 15:10:00,4429
2024-06-24 15:15:00,5750
2024-06-24 15:20:00,5435
2024-06-24 15:25:00,5334
2024-06-24 15:30:00,4678
2024-06-24 15:35:00,4383
2024-06-24 15:40:00,6152
2024-06-24 15:45:00,4277
2024-06-24 15:50:00,5072
2024-06-24 15:55:00,4951
2024-06-24 16:00:00,4749
2024-06-24 16:05:00,4823
2024-06-24 16:10:00,3990
2024-06-24 16:15:00,4744
2024-06-24 16:20:00,5711
2024-06-24 16:25:00,4490
2024-06-24 16:30:00,5820
2024-06-24 16:35:00,5112
2024-06-24 16:40:00,5603
2024-06-24 16:45:00,5398
2024-06-24 16:50:00,5301
2024-06-24 16:55:00,3569
2024-06-24 17:00:00,4446
2024-06-24 17:05:00,4013
2024-06-24 17:10:00,4903
2024-06-24 17:15:00,5255
2024-06-24 17:20:00,4454
2024-06-24 17:25:00,5407
2024-06-24 17:30:00,4879
2024-06-24 17:35:00,3668
2024-06-24 17:40:00,4270
2024-06-24 17:45:00,3788
2024-06-24 17:50:00,5058
2024-06-24 17:55:00,4873
2024-06-24 18:00:00,5284
2024-06-24 18:05:00,4806
2024-06-24 18:10:00,4980
2024-06-24 18:15:00,4376
2024-06-24 18:20:00,6242
2024-06-24 18:25:00,5466
2024-06-24 18:30:00,3192
2024-06-24 18:35:00,4650
2024-06-24 18:40:00,4564
2024-06-24 18:45:00,5331
2024-06-24 18:50:00,5134
2024-06-24 18:55:00,4665
2024-06-24 19:00:00,4570
2024-06-24 19:05:00,3638
2024-06-24 19:10:00,5880
2024-06-24 19:15:00,4194
2024-06-24 19:20:00,4228
2024-06-24 19:25:00,5178
2024-06-24 19:30:00,4889
2024-06-24 19:35:00,4985
2024-06-24 19:40:00,4794
2024-06-24 19:45:00,4541
2024-06-24 19:50:00,4697
2024-06-24 19:55:00,5115
2024-06-24 20:00:00,4413
2024-06-24 20:05:00,3896
2024-06-24 20:10:00,4785
2024-06-24 20:15:00,4571
2024-06-24 20:20:00,5225
2024-06-24 20:25:00,4672
2024-06-24 20:30:00,5741
2024-06-24 20:35:00,5070
2024-06-24 20:40:00,4223
2024-06-24 20:45:00,4914
2024-06-24 20:50:00,5317
2024-06-24 20:55:00,5587
2024-06-24 21:00:00,5331
2024-06-24 21:05:00,6172
2024-06-24 21:10:00,5808
2024-06-24 21:15:00,5047
2024-06-24 21:20:00,5304
2024-06-24 21:25:00,5570
2024-06-24 21:30:00,5098
2024-06-24 21:35:00,5554
2024-06-24 21:40:00,5405
2024-06-24 21:45:00,5914
2024-06-24 21:50:00,5389
2024-06-24 21:55:00,5895
2024-06-24 22:00:00,5800
2024-06-24 22:05:00,5877
2024-06-24 22:10:00,5704
2024-06-24 22:15:00,6751
2024-06-24 22:20:00,5444
2024-06-24 22:25:00,5770
2024-06-24 22:30:00,6417
2024-06-24 22:35:00,6349
2024-06-24 22:40:00,5972
2024-06-24 22:45:00,5803
2024-06-24 22:50:00,5634
2024-06-24 22:55:00,6075
2024-06-24 23:00:00,5948
2024-06-24 23:05:00,6097
2024-06-24 23:10:00,6667
2024-06-24 23:15:00,5546
2024-06-24 23:20:00,6119
2024-06-24 23:25:00,5545
2024-06-24 23:30:00,5163
2024-06-24 23:35:00,6131
2024-06-24 23:40:00,6217
2024-06-24 23:45:00,6579
2024-06-24 23:50:00,6780
2024-06-24 23:55:00,6479
2024-06-25 00:00:00,7784
2024-06-25 00:05:00,8582
2024-06-25 00:10:00,7008
2024-06-25 00:15:00,6972
2024-06-25 00:20:00,7056
2024-06-25 00:25:00,7042
2024-06-25 00:30:00,8284
2024-06-25 00:35:00,8568
2024-06-25 00:40:00,7725
2024-06-25 00:45:00,8114
2024-06-25 00:50:00,7113
2024-06-25 00:55:00,7280
2024-06-25 01:00:00,8092
2024-06-25 01:05:00,8749
2024-06-25 01:10:00,8051
2024-06-25 01:15:00,8371
2024-06-25 01:20:00,8744
2024-06-25 01:25:00,8082
2024-06-25 01:30:00,8072
2024-06-25 01:35:00,7494
2024-06-25 01:40:00,7768
2024-06-25 01:45:00,8395
2024-06-25 01:50:00,7986
2024-06-25 01:55:00,8598
2024-06-25 02:00:00,7773
2024-06-25 02:05:00,8633
2024-06-25 02:10:00,9017
2024-06-25 02:15:00,8247
2024-06-25 02:20:00,8422
2024-06-25 02:25:00,8101
2024-06-25 02:30:00,8579
2024-06-25 02:35:00,8305
2024-06-25 02:40:00,9163
2024-06-25 02:45:00,9253
2024-06-25 02:50:00,8845
2024-06-25 02:55:00,8759
2024-06-25 03:00:00,9383
2024-06-25 03:05:00,9358
2024-06-25 03:10:00,9662
2024-06-25 03:15:00,8118
2024-06-25 03:20:00,9280
2024-06-25 03:25:00,9650
2024-06-25 03:30:00,9393
2024-06-25 03:35:00,8902
2024-06-25 03:40:00,9611
2024-06-25 03:45:00,9338
2024-06-25 03:50:00,9298
2024-06-25 03:55:00,9072
2024-06-25 04:00:00,9070
2024-06-25 04:05:00,9431
2024-06-25 04:10:00,9322
2024-06-25 04:15:00,8641
2024-06-25 04:20:00,9684
2024-06-25 04:25:00,8625
2024-06-25 04:30:00,8859
2024-06-25 04:35:00,8069
2024-06-25 04:40:00,9988
2024-06-25 04:45:00,9929
2024-06-25 04:50:00,8744
2024-06-25 04:55:00,9232
2024-06-25 05:00:00,9665
2024-06-25 05:05:00,9138
2024-06-25 05:10:00,7905
2024-06-25 05:15:00,9716
2024-06-25 05:20:00,9146
2024-06-25 05:25:00,8556
2024-06-25 05:30:00,9510
2024-06-25 05:35:00,9997
2024-06-25 05:40:00,8844
2024-06-25 05:45:00,8501
2024-06-25 05:50:00,8671
2024-06-25 05:55:00,8732
2024-06-25 06:00:00,10030
2024-06-25 06:05:00,9540
2024-06-25 06:10:00,8915
2024-06-25 06:15:00,9941
2024-06-25 06:20:00,9570
2024-06-25 06:25:00,9619
2024-06-25 06:30:00,9269
2024-06-25 06:35:00,9729
2024-06-25 06:40:00,9362
2024-06-25 06:45:00,9838
2024-06-25 06:50:00,9598
2024-06-25 06:55:00,10013
2024-06-25 07:00:00,10375
2024-06-25 07:05:00,8691
2024-06-25 07:10:00,9373
2024-06-25 07:15:00,9050
2024-06-25 07:20:00,9866
2024-06-25 07:25:00,9395
2024-06-25 07:30:00,9044
2024-06-25 07:35:00,8921
2024-06-25 07:40:00,8132
2024-06-25 07:45:00,9120
2024-06-25 07:50:00,9493
2024-06-25 07:55:00,9287
2024-06-25 08:00:00,9751
2024-06-25 08:05:00,9569
2024-06-25 08:10:00,9438
2024-06-25 08:15:00,9459
2024-06-25 08:20:00,8257
2024-06-25 08:25:00,10559
2024-06-25 08:30:00,9309
2024-06-25 08:35:00,9314
2024-06-25 08:40:00,9382
2024-06-25 08:45:00,9255
2024-06-25 08:50:00,10159
2024-06-25 08:55:00,8414
2024-06-25 09:00:00,9598
2024-06-25 09:05:00,9399
2024-06-25 09:10:00,8999
2024-06-25 09:15:00,8133
2024-06-25 09:20:00,8782
2024-06-25 09:25:00,8551
2024-06-25 09:30:00,7981
2024-06-25 09:35:00,8959
2024-06-25 09:40:00,8957
2024-06-25 09:45:00,8654
2024-06-25 09:50:00,8643
2024-06-25 09:55:00,9620
2024-06-25 10:00:00,8427
2024-06-25 10:05:00,8518
2024-06-25 10:10:00,7638
2024-06-25 10:15:00,8298
2024-06-25 10:20:00,8015
2024-06-25 10:25:00,8576
2024-06-25 10:30:00,7575
2024-06-25 10:35:00,7879
2024-06-25 10:40:00,7252
2024-06-25 10:45:00,8111
2024-06-25 10:50:00,7142
2024-06-25 10:55:00,8257
2024-06-25 11:00:00,8277
2024-06-25 11:05:00,8484
2024-06-25 11:10:00,7913
2024-06-25 11:15:00,7579
2024-06-25 11:20:00,8148
2024-06-25 11:25:00,7344
2024-06-25 11:30:00,7204
2024-06-25 11:35:00,7997
2024-06-25 11:40:00,7088
2024-06-25 11:45:00,6954
2024-06-25 11:50:00,7477
2024-06-25 11:55:00,7175
2024-06-25 12:00:00,7253
2024-06-25 12:05:00,6832
2024-06-25 12:10:00,6795
2024-06-25 12:15:00,7286
2024-06-25 12:20:00,7941
2024-06-25 12:25:00,6850
2024-06-25 12:30:00,6534
2024-06-25 12:35:00,6844
2024-06-25 12:40:00,6685
2024-06-25 12:45:00,6721
2024-06-25 12:50:00,6286
2024-06-25 12:55:00,6454
2024-06-25 13:00:00,7715
2024-06-25 13:05:00,6476
2024-06-25 13:10:00,6649
2024-06-25 13:15:00,5940
2024-06-25 13:20:00,6781
2024-06-25 13:25:00,6952
2024-06-25 13:30:00,6603
2024-06-25 13:35:00,6126
2024-06-25 13:40:00,7025
2024-06-25 13:45:00,6091
2024-06-25 13:50:00,6359
2024-06-25 13:55:00,5469
2024-06-25 14:00:00,6891
2024-06-25 14:05:00,6736
2024-06-25 14:10:00,5459
2024-06-25 14:15:00,7001
2024-06-25 14:20:00,6173
2024-06-25 14:25:00,6046
2024-06-25 14:30:00,6038
2024-06-25 14:35:00,6247
2024-06-25 14:40:00,6244
2024-06-25 14:45:00,6824
2024-06-25 14:50:00,5544
2024-06-25 14:55:00,5722
2024-06-25 15:00:00,6194
2024-06-25 15:05:00,5603
2024-06-25 15:10:00,5766
2024-06-25 15:15:00,6123
2024-06-25 15:20:00,5705
2024-06-25 15:25:00,6419
2024-06-25 15:30:00,5015
2024-06-25 15:35:00,4996
2024-06-25 15:40:00,6058
2024-06-25 15:45:00,6464
2024-06-25 15:50:00,5224
2024-06-25 15:55:00,5916
2024-06-25 16:00:00,6530
2024-06-25 16:05:00,5787
2024-06-25 16:10:00,6288
2024-06-25 16:15:00,5781
2024-06-25 16:20:00,5418
2024-06-25 16:25:00,6508
2024-06-25 16:30:00,5082
2024-06-25 16:35:00,5486
2024-06-25 16:40:00,5145
2024-06-25 16:45:00,5565
2024-06-25 16:50:00,6305
2024-06-25 16:55:00,5361
2024-06-25 17:00:00,6344
2024-06-25 17:05:00,4948
2024-06-25 17:10:00,5718
2024-06-25 17:15:00,5364
2024-06-25 17:20:00,5762
2024-06-25 17:25:00,5750
2024-06-25 17:30:00,4809
2024-06-25 17:35:00,5971
2024-06-25 17:40:00,6045
2024-06-25 17:45:00,5431
2024-06-25 17:50:00,5873
2024-06-25 17:55:00,5086
2024-06-25 18:00:00,5779
2024-06-25 18:05:00,6085
2024-06-25 18:10:00,5522
2024-06-25 18:15:00,5580
2024-06-25 18:20:00,5349
2024-06-25 18:25:00,5052
2024-06-25 18:30:00,5175
2024-06-25 18:35:00,5048
2024-06-25 18:40:00,5591
2024-06-25 18:45:00,5370
2024-06-25 18:50:00,5041
2024-06-25 18:55:00,5043
2024-06-25 19:00:00,4991
2024-06-25 19:05:00,5530
2024-06-25 19:10:00,5780
2024-06-25 19:15:00,5707
2024-06-25 19:20:00,6265
2024-06-25 19:25:00,6614
2024-06-25 19:30:00,4910
2024-06-25 19:35:00,5570
2024-06-25 19:40:00,5049
2024-06-25 19:45:00,5458
2024-06-25 19:50:00,5203
2024-06-25 19:55:00,4841
2024-06-25 20:00:00,5456
2024-06-25 20:05:00,6166
2024-06-25 20:10:00,6235
2024-06-25 20:15:00,5355
2024-06-25 20:20:00,5776
2024-06-25 20:25:00,5807
2024-06-25 20:30:00,5807
2024-06-25 20:35:00,5074
2024-06-25 20:40:00,6643
2024-06-25 20:45:00,5954
2024-06-25 20:50:00,6386
2024-06-25 20:55:00,5414
2024-06-25 21:00:00,6620
2024-06-25 21:05:00,6046
2024-06-25 21:10:00,6552
2024-06-25 21:15:00,5121
2024-06-25 21:20:00,6003
2024-06-25 21:25:00,6320
2024-06-25 21:30:00,6406
2024-06-25 21:35:00,6889
2024-06-25 21:40:00,6050
2024-06-25 21:45:00,6994
2024-06-25 21:50:00,6927
2024-06-25 21:55:00,5682
2024-06-25 22:00:00,6019
2024-06-25 22:05:00,7631
2024-06-25 22:10:00,6030
2024-06-25 22:15:00,6389
2024-06-25 22:20:00,7255
2024-06-25 22:25:00,6598
2024-06-25 22:30:00,7195
2024-06-25 22:35:00,7091
2024-06-25 22:40:00,6645
2024-06-25 22:45:00,6668
2024-06-25 22:50:00,6578
2024-06-25 22:55:00,6486
2024-06-25 23:00:00,6623
2024-06-25 23:05:00,6580
2024-06-25 23:10:00,6922
2024-06-25 23:15:00,6848
2024-06-25 23:20:00,7888
2024-06-25 23:25:00,7308
2024-06-25 23:30:00,7328
2024-06-25 23:35:00,7290
2024-06-25 23:40:00,7392
2024-06-25 23:45:00,6499
2024-06-25 23:50:00,7121
2024-06-25 23:55:00,7085
2024-06-26 00:00:00,6780
2024-06-26 00:05:00,7544
2024-06-26 00:10:00,7165
2024-06-26 00:15:00,7224
2024-06-26 00:20:00,7564
2024-06-26 00:25:00,6985
2024-06-26 00:30:00,6743
2024-06-26 00:35:00,7605
2024-06-26 00:40:00,8952
2024-06-26 00:45:00,7366
2024-06-26 00:50:00,8385
2024-06-26 00:55:00,7669
2024-06-26 01:00:00,7987
2024-06-26 01:05:00,6873
2024-06-26 01:10:00,7705
2024-06-26 01:15:00,7634
2024-06-26 01:20:00,7663
2024-06-26 01:25:00,7926
2024-06-26 01:30:00,7817
2024-06-26 01:35:00,7972
2024-06-26 01:40:00,8641
2024-06-26 01:45:00,8311
2024-06-26 01:50:00,8760
2024-06-26 01:55:00,8841
2024-06-26 02:00:00,8206
2024-06-26 02:05:00,8098
2024-06-26 02:10:00,8551
2024-06-26 02:15:00,7714
2024-06-26 02:20:00,7560
2024-06-26 02:25:00,8074
2024-06-26 02:30:00,9049
2024-06-26 02:35:00,7993
2024-06-26 02:40:00,8793
2024-06-26 02:45:00,7733
2024-06-26 02:50:00,9002
2024-06-26 02:55:00,8303
2024-06-26 03:00:00,8552
2024-06-26 03:05:00,8644
2024-06-26 03:10:00,8168
2024-06-26 03:15:00,8794
2024-06-26 03:20:00,9176
2024-06-26 03:25:00,8348
2024-06-26 03:30:00,9502
2024-06-26 03:35:00,8249
2024-06-26 03:40:00,8824
2024-06-26 03:45:00,9644
2024-06-26 03:50:00,8547
2024-06-26 03:55:00,8347
2024-06-26 04:00:00,9249
2024-06-26 04:05:00,8885
2024-06-26 04:10:00,8959
2024-06-26 04:15:00,9244
2024-06-26 04:20:00,8703
2024-06-26 04:25:00,9029
2024-06-26 04:30:00,9099
2024-06-26 04:35:00,8982
2024-06-26 04:40:00,9050
2024-06-26 04:45:00,8508
2024-06-26 04:50:00,9015
2024-06-26 04:55:00,10078
2024-06-26 05:00:00,8599
2024-06-26 05:05:00,9099
2024-06-26 05:10:00,9431
2024-06-26 05:15:00,9600
2024-06-26 05:20:00,9941
2024-06-26 05:25:00,9434
2024-06-26 05:30:00,8690
2024-06-26 05:35:00,9602
2024-06-26 05:40:00,9047
2024-06-26 05:45:00,9388
2024-06-26 05:50:00,8487
2024-06-26 05:55:00,9225
2024-06-26 06:00:00,8753
2024-06-26 06:05:00,8631
2024-06-26 06:10:00,9911
2024-06-26 06:15:00,9583
2024-06-26 06:20:00,9515
2024-06-26 06:25:00,8251
2024-06-26 06:30:00,9262
2024-06-26 06:35:00,9432
2024-06-26 06:40:00,9563
2024-06-26 06:45:00,8856
2024-06-26 06:50:00,9005
2024-06-26 06:55:00,9271
2024-06-26 07:00:00,8929
2024-06-26 07:05:00,8330
2024-06-26 07:10:00,10035
2024-06-26 07:15:00,9155
2024-06-26 07:20:00,9534
2024-06-26 07:25:00,9013
2024-06-26 07:30:00,8608
2024-06-26 07:35:00,9174
2024-06-26 07:40:00,8865
2024-06-26 07:45:00,8767
2024-06-26 07:50:00,8635
2024-06-26 07:55:00,8732
2024-06-26 08:00:00,8600
2024-06-26 08:05:00,9316
2024-06-26 08:10:00,8929
2024-06-26 08:15:00,8985
2024-06-26 08:20:00,8568
2024-06-26 08:25:00,8744
2024-06-26 08:30:00,8777
2024-06-26 08:35:00,9313
2024-06-26 08:40:00,8549
2024-06-26 08:45:00,8969
